month,api_client_title,shipping_city,shipping_region,shipping_country,customer_type,product_title,product_type,orders,gross_sales,discounts,returns,net_sales,shipping,taxes,total_sales,total_tips,average_order_value
2021-06,Online Store,Smithfield,Rhode Island,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Cortland,New York,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Spotsylvania,Virginia,United States,First-time,,,0,0,0,0,0,9.98,0,9.98,0,0
2021-06,Online Store,Covington,Kentucky,United States,First-time,Sweet Heat,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Norman,Oklahoma,United States,First-time,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-06,Online Store,Davie,Florida,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-06,Online Store,Clover,South Carolina,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Overland Park,Kansas,United States,First-time,5-Bag Beef Jerky Variety Pack,Beef Jerky,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-06,Online Store,La Jolla,California,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Folsom,Louisiana,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Crossville,Tennessee,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Pembroke,Georgia,United States,First-time,Slap Yo' Grandma Spicy,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Sykesville,Maryland,United States,Returning,,,0,0,0,0,0,11.67,0,11.67,0,0
2021-06,Online Store,Elysburg,Pennsylvania,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,17.98,-3.77,0,14.21,0,0.85,15.06,0,15.06
2021-06,Online Store,Yulee,Florida,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Wyncote,Pennsylvania,United States,First-time,,,0,0,0,0,0,3.89,0.23,4.12,0,0
2021-06,Online Store,Apple Valley,California,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,26.97,-5.66,0,21.31,0,0,21.31,0,21.31
2021-06,Online Store,Rio Rancho,New Mexico,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Jacksonville,Florida,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Branchville,New Jersey,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,49.95,-10.48,0,39.47,0,0,39.47,0,39.47
2021-06,Online Store,Jacksonville,Florida,United States,First-time,Traditional Japanese Teriyaki,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Pewaukee,Wisconsin,United States,Returning,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Jacksonville,Florida,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,-2.25,0,6.74,0,0,6.74,0,6.74
2021-06,Online Store,Saint Petersburg,Florida,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-06,Online Store,Oak Bluffs,Massachusetts,United States,Returning,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-06,Online Store,Jersey City,New Jersey,United States,First-time,,,0,0,0,0,0,9.62,0,9.62,0,0
2021-06,Online Store,Oak Bluffs,Massachusetts,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Hot Springs,Arkansas,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Shingle Springs,California,United States,Returning,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-06,Online Store,Northwood,New Hampshire,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Dunmore,Pennsylvania,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0.54,9.53,0,9.53
2021-06,Online Store,Towson,Maryland,United States,First-time,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-06,Online Store,Chino Hills,California,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Bellevue,Washington,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Franklin Park,Illinois,United States,First-time,,,0,0,0,0,0,11.23,0,11.23,0,0
2021-06,Online Store,Benicia,California,United States,First-time,10-Bag All Flavors Beef Jerky Variety Pack,Beef Jerky,1,93.9,-9.39,0,84.51,0,0,84.51,0,84.51
2021-06,Online Store,Louisville,Kentucky,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,2,98.89,-17.52,0,81.37,0,0,81.37,0,40.685
2021-06,Online Store,Lynchburg,Virginia,United States,First-time,5-Bag Beef Jerky Variety Pack,Beef Jerky,1,44.95,-11.23,0,33.72,0,0,33.72,0,33.72
2021-06,Online Store,Louisville,Kentucky,United States,Returning,,,0,0,0,0,0,33.12,0,33.12,0,0
2021-06,Online Store,Gallup,New Mexico,United States,First-time,Original,,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-06,Online Store,Louisville,Kentucky,United States,First-time,Sweet Heat,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-06,Online Store,Irvine,California,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,-2.49,0,7.5,0,0,7.5,0,7.5
2021-06,Online Store,Louisville,Kentucky,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Garden Grove,California,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Sunnyvale,Texas,United States,Returning,Original,,1,17.98,-4.5,0,13.48,0,0,13.48,0,13.48
2021-06,Online Store,Grants Pass,Oregon,United States,Returning,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,99.9,-24.97,0,74.93,0,0,74.93,0,74.93
2021-06,Online Store,Sunnyvale,California,United States,First-time,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-06,Online Store,Garden Grove,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Centerton,Arkansas,United States,Returning,Gourmet Keto Black Truffle,,1,19.98,-3,0,16.98,0,0,16.98,0,16.98
2021-06,Online Store,Bellevue,Washington,United States,Returning,Tip,,0,0,0,0,0,0,0,0,3.31,0
2021-06,Online Store,Centerton,Arkansas,United States,Returning,Gourmet Keto Variety Pack,,1,39.96,-5.99,0,33.97,0,0,33.97,0,33.97
2021-06,Online Store,Slidell,Louisiana,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Jermyn,Pennsylvania,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,99.9,-20.97,0,78.93,0,4.74,83.67,0,83.67
2021-06,Online Store,Visalia,California,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Norco,California,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Slidell,Louisiana,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,62.93,-13.21,0,49.72,0,0,49.72,0,49.72
2021-06,Online Store,Minneapolis,Minnesota,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,71.92,0,0,71.92,0,0,71.92,0,71.92
2021-06,Online Store,Jersey City,New Jersey,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Charlestown,Massachusetts,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,44.95,-11.23,0,33.72,0,0,33.72,0,33.72
2021-06,Online Store,Girdwood,Alaska,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-06,Online Store,Fairfax,California,United States,First-time,Gourmet Keto Original Beef Jerky,Beef Jerky,1,9.99,0,0,9.99,0,0,9.99,0,9.99
2021-06,Online Store,Fort Hood,Texas,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Fairfax,Virginia,United States,First-time,Tip,,0,0,0,0,0,0,0,0,2.02,0
2021-06,Online Store,Akron,Ohio,United States,Returning,Tip,,0,0,0,0,0,0,0,0,3.37,0
2021-06,Online Store,Lakeside,California,United States,Returning,Gourmet Keto Mild Original,,1,49.95,-9.99,0,39.96,0,0,39.96,0,39.96
2021-06,Online Store,Hollywood,Maryland,United States,First-time,Gourmet Keto Original Beef Jerky,Beef Jerky,2,49.95,-9.99,0,39.96,0,0,39.96,0,19.98
2021-06,Online Store,Orr,Minnesota,United States,Returning,Original,,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-06,Online Store,Wyoming,Michigan,United States,First-time,All Flavors Variety Pack,,1,93.9,0,0,93.9,0,0,93.9,0,93.9
2021-06,Online Store,Gautier,Mississippi,United States,First-time,4-Bag Gourmet Keto Beef Jerky Variety Pack,Beef Jerky,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-06,Online Store,Fort Hood,Texas,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-06,Online Store,Benbrook,Texas,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Plainview,New York,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Nesquehoning,Pennsylvania,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,26.97,-6.74,0,20.23,0,1.21,21.44,0,21.44
2021-06,Online Store,Littleton,New Hampshire,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,29.97,0,0,29.97,0,0,29.97,0,29.97
2021-06,Online Store,Frisco,Texas,United States,First-time,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-06,Online Store,Severn,Maryland,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,19.98,0,0,19.98,0,0,19.98,0,19.98
2021-06,Online Store,Coeur D'alene,Idaho,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Rockdale,Texas,United States,Returning,Gourmet Keto Beef Jerky Variety Pack,Beef Jerky,1,39.96,0,0,39.96,0,0,39.96,0,39.96
2021-06,Online Store,Hartford,Wisconsin,United States,First-time,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Phoenix,Arizona,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Lake Butler,Florida,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-06,Online Store,Monroe Township,New Jersey,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,2,44.95,-10.17,0,34.78,0,0,34.78,0,17.39
2021-06,Online Store,Phelan,California,United States,Returning,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,-1.88,0,7.11,0,0,7.11,0,7.11
2021-06,Online Store,Phoenix,Arizona,United States,First-time,,,0,0,0,0,0,36.17,0,36.17,0,0
2021-06,Online Store,Norwalk,Connecticut,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-06,Online Store,Pickens,South Carolina,United States,Returning,Original Beef Jerky,Beef Jerky,1,8.99,-0.89,0,8.1,0,0,8.1,0,8.1
2021-06,Online Store,Kirkland,Washington,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,17.98,-4.5,0,13.48,0,0,13.48,0,13.48
2021-06,Online Store,Phoenix,Arizona,United States,Returning,4-Bag Gourmet Keto Beef Jerky Variety Pack,Beef Jerky,1,39.96,-9.98,0,29.98,0,0,29.98,0,29.98
2021-06,Online Store,Hermitage,Tennessee,United States,First-time,Gourmet Keto Original Beef Jerky,Beef Jerky,1,9.99,-0.99,0,9,0,0,9,0,9
2021-06,Online Store,Strong City,Kansas,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,37.96,0,0,37.96,0,0,37.96,0,37.96
2021-06,Online Store,Moline,Illinois,United States,Returning,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Block Island,Rhode Island,United States,First-time,Original Beef Jerky,Beef Jerky,1,35.96,0,0,35.96,0,0,35.96,0,35.96
2021-06,Online Store,Moline,Illinois,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Rye,New York,United States,Returning,Black Truffle Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Naples,Florida,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-06,Online Store,Colleyville,Texas,United States,Returning,Gourmet Keto Original,,1,49.95,-8.99,0,40.96,0,0,40.96,0,40.96
2021-06,Online Store,Naples,Florida,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,-2.1,0,7.89,0,0,7.89,0,7.89
2021-06,Online Store,Monroe Township,New Jersey,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Indianola,Mississippi,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,West Valley,Utah,United States,First-time,,,0,0,0,0,0,4.81,0,4.81,0,0
2021-06,Online Store,Tunica,Mississippi,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Hobbs,New Mexico,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Napoleon,Ohio,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Chattanooga,Tennessee,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Broomfield,Colorado,United States,Returning,Gourmet Keto Spicy Original Beef Jerky,Beef Jerky,1,19.98,-4.19,0,15.79,0,0,15.79,0,15.79
2021-06,Online Store,Warren,Ohio,United States,First-time,Original Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Washougal,Washington,United States,Returning,Original Beef Jerky,Beef Jerky,1,76.86,0,0,76.86,0,0,76.86,0,76.86
2021-06,Online Store,Niles,Illinois,United States,Returning,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-06,Online Store,Russia,Ohio,United States,Returning,5-Bag Beef Jerky Variety Pack,Beef Jerky,1,44.95,-11.23,0,33.72,0,0,33.72,0,33.72
2021-06,Online Store,Beulah,Michigan,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,-2.25,0,6.74,0,0,6.74,0,6.74
2021-06,Online Store,Sorrento,Florida,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Plainfield,Massachusetts,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-06,Online Store,Bowling Green,Ohio,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-06,Online Store,Portsmouth,New Hampshire,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Bowling Green,Kentucky,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,159.84,0,0,159.84,0,0,159.84,0,159.84
2021-06,Online Store,Glendora,California,United States,Returning,Original Beef Jerky,Beef Jerky,3,71.92,-13.48,0,58.44,0,0,58.44,0,19.48
2021-06,Online Store,Oklahoma City,Oklahoma,United States,First-time,Black Truffle,,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Kennewick,Washington,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Oklahoma City,Oklahoma,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Glendora,California,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,17.98,-4.5,0,13.48,0,0,13.48,0,13.48
2021-06,Online Store,Playa Del Rey,California,United States,First-time,Black Truffle,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Gresham,Oregon,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Oregon City,Oregon,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,71.92,-17.98,0,53.94,0,0,53.94,0,53.94
2021-06,Online Store,Mentor,Ohio,United States,First-time,Slap Yo' Grandma Spicy Beef Jerky,Beef Jerky,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Drums,Pennsylvania,United States,First-time,Gourmet Keto Mild Original,,1,9.99,0,0,9.99,0,0.6,10.59,0,10.59
2021-06,Online Store,Long Beach,New York,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Norristown,Pennsylvania,United States,First-time,,,0,0,0,0,0,3.89,0.23,4.12,0,0
2021-06,Online Store,Butte,Montana,United States,Returning,5-Bag Beef Jerky Variety Pack,Beef Jerky,1,89.9,-22.47,0,67.43,0,0,67.43,0,67.43
2021-06,Online Store,Oak Ridge,North Carolina,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,17.98,-1.79,0,16.19,0,0,16.19,0,16.19
2021-06,Online Store,Narragansett,Rhode Island,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Toronto,Ohio,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,8.99,-0.89,0,8.1,0,0,8.1,0,8.1
2021-06,Online Store,Fort Worth,Texas,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,4,179.8,-42.24,0,137.56,0,0,137.56,0,34.39
2021-06,Online Store,Raleigh,North Carolina,United States,Returning,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,East Hampton,Connecticut,United States,Returning,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,2,58.44,-6.28,0,52.16,0,0,52.16,0,26.08
2021-06,Online Store,North Truro,Massachusetts,United States,First-time,,,0,0,0,0,0,31.74,0,31.74,0,0
2021-06,Online Store,Fort Worth,Texas,United States,Returning,,,0,0,0,0,0,21.3,0,21.3,0,0
2021-06,Online Store,Oakdale,California,United States,First-time,,,0,0,0,0,0,8.14,0,8.14,0,0
2021-06,Online Store,Idabel,Oklahoma,United States,First-time,,,0,0,0,0,0,11.61,0,11.61,0,0
2021-06,Online Store,Anchorage,Alaska,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,44.95,0,0,44.95,0,0,44.95,0,44.95
2021-06,Online Store,Fort Worth,Texas,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Dell Rapids,South Dakota,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Lake Havasu City,Arizona,United States,First-time,,,0,0,0,0,0,6.49,0,6.49,0,0
2021-06,Online Store,Bonfield,Illinois,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,9.99,0,-9.99,0,0,0,0,0,9.99
2021-06,Online Store,Washington,Indiana,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Manhattan Beach,California,United States,Returning,Sweet Heat Beef Jerky,Beef Jerky,1,17.98,-4.5,0,13.48,0,0,13.48,0,13.48
2021-06,Online Store,San Diego,California,United States,Returning,Original,,1,17.98,0,0,17.98,0,0,17.98,0,17.98
2021-06,Online Store,Manhattan Beach,California,United States,Returning,Spicy Original Beef Jerky,Beef Jerky,1,8.99,-2.24,0,6.75,0,0,6.75,0,6.75
2021-06,Online Store,Washington,Utah,United States,First-time,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-06,Online Store,Manhattan Beach,California,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,-0.9,0,8.09,0,0,8.09,0,8.09
2021-06,Online Store,Marion,Michigan,United States,First-time,,,0,0,0,0,0,3.89,0,3.89,0,0
2021-06,Online Store,Marietta,Georgia,United States,First-time,Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Washington,Utah,United States,First-time,Black Truffle Beef Jerky,Beef Jerky,1,26.97,0,0,26.97,0,0,26.97,0,26.97
2021-06,Online Store,Marietta,Georgia,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Charlotte,North Carolina,United States,First-time,Spicy Original Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
2021-06,Online Store,Marietta,Georgia,United States,First-time,Gourmet Keto Black Truffle Beef Jerky,Beef Jerky,1,49.95,0,0,49.95,0,0,49.95,0,49.95
2021-06,Online Store,Stony Point,New York,United States,First-time,10-Bag All Flavors Beef Jerky Variety Pack,Beef Jerky,1,93.9,-23.47,0,70.43,0,0,70.43,0,70.43
2021-06,Online Store,Sacramento,California,United States,Returning,,,0,0,0,0,0,0,0,0,0,0
2021-06,Online Store,Marion,Iowa,United States,Returning,,,0,0,0,0,0,8.14,0,8.14,0,0
2021-06,Online Store,Sacramento,California,United States,First-time,6-Bag Variety Pack,,1,53.94,-5.39,0,48.55,0,0,48.55,0,48.55
2021-06,Online Store,Sarona,Wisconsin,United States,Returning,,,0,0,0,0,0,5.89,0,5.89,0,0
2021-06,Online Store,Sacramento,California,United States,First-time,Gourmet Keto Mild Original Beef Jerky,Beef Jerky,1,9.99,-0.99,0,9,0,0,9,0,9
2021-06,Online Store,San Diego,California,United States,Returning,Original Beef Jerky,Beef Jerky,2,53.94,0,0,53.94,0,0,53.94,0,26.97
2021-06,Online Store,Sacramento,California,United States,First-time,,,0,0,0,0,0,32.98,0,32.98,0,0
2021-06,Online Store,Sarona,Wisconsin,United States,Returning,Traditional Japanese Teriyaki Beef Jerky,Beef Jerky,1,8.99,-1.89,0,7.1,0,0,7.1,0,7.1
2021-06,Online Store,Pensacola,Florida,United States,First-time,Sweet Heat Beef Jerky,Beef Jerky,1,8.99,0,0,8.99,0,0,8.99,0,8.99
